concept is Existence  Preservation and Conversion of Substance, accuracy is 0.2755905511811024, response is No
concept is Element, accuracy is 0.32710280373831774, response is Yes
concept is Solution, accuracy is 0.0625, response is No
concept is Solution, accuracy is 0.42857142857142855, response is Yes
concept is Element, accuracy is 0.7663551401869159, response is Yes
concept is Solution, accuracy is 0.8571428571428571, response is Yes
concept is Solution, accuracy is 0.8214285714285714, response is Yes
concept is Molecules and Atoms, accuracy is 0.6385542168674698, response is No
concept is Solution, accuracy is 0.5816326530612245, response is Yes
concept is Solution, accuracy is 0.25, response is No
concept is Existence  Preservation and Conversion of Substance, accuracy is 0.2125984251968504, response is No
concept is Law of Conservation of Mass (including Chemical Equations), accuracy is 0.8452380952380952, response is Yes
concept is Molecules and Atoms, accuracy is 0.5673076923076923, response is No
concept is Molecules and Atoms, accuracy is 0.7951807228915663, response is Yes
concept is Molecules and Atoms, accuracy is 0.7469879518072289, response is Yes
concept is Solution, accuracy is 0.45918367346938777, response is No
concept is Solution, accuracy is 0.8660714285714286, response is Yes
concept is Molecules and Atoms, accuracy is 0.927710843373494, response is Yes
concept is Metal, accuracy is 0.47674418604651164, response is No
concept is Molecules and Atoms, accuracy is 0.9156626506024096, response is No
concept is Molecules and Atoms, accuracy is 0.891566265060241, response is Yes
concept is Law of Conservation of Mass (including Chemical Equations), accuracy is 0.7857142857142857, response is Yes
concept is Metal, accuracy is 0.7093023255813954, response is No
concept is Element, accuracy is 0.4719626168224299, response is Yes
concept is Molecules and Atoms, accuracy is 0.6385542168674698, response is No
concept is Law of Conservation of Mass (including Chemical Equations), accuracy is 0.5357142857142857, response is No
concept is Existence  Preservation and Conversion of Substance, accuracy is 0.08661417322834646, response is No
concept is Solution, accuracy is 0.45918367346938777, response is No
concept is Existence  Preservation and Conversion of Substance, accuracy is 0.031496062992125984, response is No
concept is Law of Conservation of Mass (including Chemical Equations), accuracy is 0.6071428571428571, response is No
concept is Element, accuracy is 0.35514018691588783, response is No
concept is Molecules and Atoms, accuracy is 0.1927710843373494, response is No
concept is Element, accuracy is 0.822429906542056, response is Yes
concept is Molecules and Atoms, accuracy is 0.8795180722891566, response is No
concept is Element, accuracy is 0.8271028037383178, response is Yes
concept is Solution, accuracy is 0.8877551020408163, response is Yes
concept is Element, accuracy is 0.46261682242990654, response is No
concept is Solution, accuracy is 0.5089285714285714, response is Yes
concept is Molecules and Atoms, accuracy is 0.5903614457831325, response is No
concept is Element, accuracy is 0.7710280373831776, response is Yes
concept is Law of Conservation of Mass (including Chemical Equations), accuracy is 0.5714285714285714, response is Yes
concept is Element, accuracy is 0.09813084112149532, response is No
concept is Solution, accuracy is 0.6530612244897959, response is Yes
concept is Solution, accuracy is 0.5625, response is Yes
concept is Element, accuracy is 0.4719626168224299, response is No
concept is Molecules and Atoms, accuracy is 0.2403846153846154, response is No
concept is Molecules and Atoms, accuracy is 0.7590361445783133, response is No
concept is Solution, accuracy is 0.4387755102040816, response is No
concept is Molecules and Atoms, accuracy is 0.9156626506024096, response is Yes
concept is Molecules and Atoms, accuracy is 0.46153846153846156, response is No
concept is Law of Conservation of Mass (including Chemical Equations), accuracy is 0.7976190476190477, response is Yes
concept is Solution, accuracy is 0.7857142857142857, response is Yes
concept is Metal, accuracy is 0.686046511627907, response is No
concept is Element, accuracy is 0.780373831775701, response is Yes
concept is Molecules and Atoms, accuracy is 0.22115384615384615, response is No
concept is Molecules and Atoms, accuracy is 0.4807692307692308, response is No
concept is Element, accuracy is 0.6495327102803738, response is Yes
concept is Element, accuracy is 0.7336448598130841, response is No
concept is Element, accuracy is 0.6682242990654206, response is Yes
concept is Law of Conservation of Mass (including Chemical Equations), accuracy is 0.44047619047619047, response is No
concept is Metal, accuracy is 0.9534883720930233, response is Yes
concept is Solution, accuracy is 0.5510204081632653, response is No
concept is Law of Conservation of Mass (including Chemical Equations), accuracy is 0.5595238095238095, response is No
concept is Existence  Preservation and Conversion of Substance, accuracy is 0.28346456692913385, response is No
concept is Law of Conservation of Mass (including Chemical Equations), accuracy is 0.5833333333333334, response is No
concept is Solution, accuracy is 0.8775510204081632, response is Yes
concept is Molecules and Atoms, accuracy is 0.5180722891566265, response is No
concept is Solution, accuracy is 0.7142857142857143, response is No
concept is Solution, accuracy is 0.7857142857142857, response is No
concept is Molecules and Atoms, accuracy is 0.8795180722891566, response is Yes
concept is Molecules and Atoms, accuracy is 0.4578313253012048, response is No
concept is Molecules and Atoms, accuracy is 0.5903614457831325, response is No
concept is Molecules and Atoms, accuracy is 0.5903614457831325, response is No
concept is Existence  Preservation and Conversion of Substance, accuracy is 0.8267716535433071, response is Yes
concept is Metal, accuracy is 0.313953488372093, response is No
concept is Law of Conservation of Mass (including Chemical Equations), accuracy is 0.7380952380952381, response is Yes
concept is Metal, accuracy is 0.46511627906976744, response is Yes
concept is Metal, accuracy is 0.8604651162790697, response is Yes
concept is Element, accuracy is 0.7149532710280374, response is No
concept is Metal, accuracy is 0.3953488372093023, response is No
concept is Molecules and Atoms, accuracy is 0.40963855421686746, response is No
concept is Molecules and Atoms, accuracy is 0.7469879518072289, response is No
concept is Element, accuracy is 0.7102803738317757, response is Yes
concept is Molecules and Atoms, accuracy is 0.39759036144578314, response is No
concept is Solution, accuracy is 0.8303571428571429, response is Yes
concept is Metal, accuracy is 0.7674418604651163, response is No
concept is Law of Conservation of Mass (including Chemical Equations), accuracy is 0.4523809523809524, response is No
concept is Law of Conservation of Mass (including Chemical Equations), accuracy is 0.2619047619047619, response is No
concept is Molecules and Atoms, accuracy is 0.7590361445783133, response is Yes
concept is Element, accuracy is 0.794392523364486, response is Yes
concept is Molecules and Atoms, accuracy is 0.46987951807228917, response is No
concept is Basic Experimental Operation, accuracy is 0.8333333333333334, response is Yes
concept is Basic Experimental Operation, accuracy is 0.8846153846153846, response is Yes
concept is Air (Oxygen), accuracy is 0.8620689655172413, response is Yes
concept is Oxide(CO2), accuracy is 0.8571428571428571, response is Yes
concept is Oxide(CO2), accuracy is 0.9142857142857143, response is Yes
concept is Oxide(CO2), accuracy is 0.8, response is No
concept is Basic Experimental Operation, accuracy is 0.7923076923076923, response is Yes
concept is Basic Experimental Operation, accuracy is 0.875, response is Yes
concept is Basic Experimental Operation, accuracy is 0.8541666666666666, response is Yes
concept is Basic Experimental Operation, accuracy is 0.9583333333333334, response is Yes
concept is Air (Oxygen), accuracy is 0.5172413793103449, response is Yes
concept is Air (Oxygen), accuracy is 0.27586206896551724, response is No
concept is Air (Oxygen), accuracy is 0.08620689655172414, response is No
concept is Air (Oxygen), accuracy is 0.7068965517241379, response is Yes
concept is Air (Oxygen), accuracy is 1.0, response is Yes
concept is Air (Oxygen), accuracy is 0.5344827586206896, response is Yes
concept is Basic Experimental Operation, accuracy is 0.9769230769230769, response is Yes
concept is Oxide(CO2), accuracy is 0.2857142857142857, response is Yes
concept is Basic Experimental Operation, accuracy is 0.8384615384615385, response is Yes
concept is Basic Reaction Types (Including Reaction Rules), accuracy is 0.125, response is No
concept is Oxide(CO2), accuracy is 0.22857142857142856, response is Yes
concept is Oxide(CO2), accuracy is 0.8, response is Yes
concept is Basic Experimental Operation, accuracy is 0.9166666666666666, response is Yes
concept is Air (Oxygen), accuracy is 0.6379310344827587, response is Yes
concept is Oxide(CO2), accuracy is 0.9428571428571428, response is Yes
concept is Basic Experimental Operation, accuracy is 0.046153846153846156, response is No
concept is Basic Experimental Operation, accuracy is 0.07692307692307693, response is No
concept is Basic Reaction Types (Including Reaction Rules), accuracy is 0.75, response is Yes
concept is Basic Experimental Operation, accuracy is 0.9384615384615385, response is Yes
concept is Oxide(CO2), accuracy is 0.7714285714285715, response is Yes
concept is Basic Experimental Operation, accuracy is 0.2916666666666667, response is No
concept is Air (Oxygen), accuracy is 0.9655172413793104, response is Yes
concept is Basic Experimental Operation, accuracy is 0.375, response is Yes
concept is Basic Experimental Operation, accuracy is 0.7846153846153846, response is Yes
concept is Oxide(CO2), accuracy is 1.0, response is Yes
concept is Air (Oxygen), accuracy is 0.8793103448275862, response is Yes
concept is Air (Oxygen), accuracy is 0.27586206896551724, response is Yes
concept is Basic Experimental Operation, accuracy is 0.7, response is Yes
concept is Basic Experimental Operation, accuracy is 0.7291666666666666, response is Yes
concept is Basic Experimental Operation, accuracy is 0.11538461538461539, response is No
concept is Air (Oxygen), accuracy is 0.034482758620689655, response is No
concept is Oxide(CO2), accuracy is 0.2, response is Yes
concept is Basic Experimental Operation, accuracy is 0.8333333333333334, response is Yes
concept is Air (Oxygen), accuracy is 0.5862068965517241, response is Yes
concept is Air (Oxygen), accuracy is 0.3103448275862069, response is No
concept is Basic Experimental Operation, accuracy is 0.8153846153846154, response is No
