concept is Integral Expressions, accuracy is 0.4342857142857143, response is Yes
concept is System of Linear Inequalities in One Variable, accuracy is 0.5591397849462365, response is Yes
concept is System of Linear Inequalities in One Variable, accuracy is 0.6195652173913043, response is Yes
concept is Line Segment, accuracy is 0.8018018018018018, response is Yes
concept is Line Segment, accuracy is 0.24193548387096775, response is No
concept is Linear Equations in One Variable, accuracy is 0.869942196531792, response is Yes
concept is System of Linear Equations in Two Variables, accuracy is 0.27586206896551724, response is No
concept is Line Segment, accuracy is 0.23076923076923078, response is No
concept is Rational Number, accuracy is 0.7837837837837838, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.06232294617563739, response is No
concept is System of Linear Inequalities in One Variable, accuracy is 0.4897959183673469, response is Yes
concept is System of Linear Inequalities in One Variable, accuracy is 0.7157894736842105, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.6972972972972973, response is No
concept is Parallel Lines, accuracy is 0.7934782608695652, response is Yes
concept is System of Linear Inequalities in One Variable, accuracy is 0.375, response is Yes
concept is Integral Expressions, accuracy is 0.37168141592920356, response is No
concept is System of Linear Inequalities in One Variable, accuracy is 0.6777777777777778, response is Yes
concept is Line Segment, accuracy is 0.7074468085106383, response is Yes
concept is Integral Expressions, accuracy is 0.42613636363636365, response is No
concept is System of Linear Inequalities in One Variable, accuracy is 0.532608695652174, response is Yes
concept is System of Linear Equations in Two Variables, accuracy is 0.41379310344827586, response is No
concept is Integral Expressions, accuracy is 0.7407407407407407, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.32065217391304346, response is No
concept is System of Linear Inequalities in One Variable, accuracy is 0.28, response is No
concept is System of Linear Equations in Two Variables, accuracy is 0.6333333333333333, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.533816425120773, response is No
concept is Integral Expressions, accuracy is 0.27906976744186046, response is No
concept is System of Linear Inequalities in One Variable, accuracy is 0.2916666666666667, response is No
concept is Integral Expressions, accuracy is 0.5879120879120879, response is Yes
concept is Line Segment, accuracy is 0.23809523809523808, response is No
concept is Linear Equations in One Variable, accuracy is 0.42391304347826086, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.5, response is No
concept is Line Segment, accuracy is 0.48717948717948717, response is No
concept is Linear Equations in One Variable, accuracy is 0.48725212464589235, response is No
concept is Integral Expressions, accuracy is 0.14516129032258066, response is No
concept is Rational Number, accuracy is 0.3538961038961039, response is Yes
concept is Integral Expressions, accuracy is 0.5454545454545454, response is No
concept is Line Segment, accuracy is 0.625, response is Yes
concept is Integral Expressions, accuracy is 0.6666666666666666, response is Yes
concept is Integral Expressions, accuracy is 0.4425287356321839, response is No
concept is Parallel Lines, accuracy is 0.46808510638297873, response is Yes
concept is System of Linear Equations in Two Variables, accuracy is 0.7540983606557377, response is No
concept is Linear Equations in One Variable, accuracy is 0.5847255369928401, response is No
concept is Integral Expressions, accuracy is 0.5059523809523809, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.5212264150943396, response is No
concept is Line Segment, accuracy is 0.6216216216216216, response is No
concept is Line Segment, accuracy is 0.5130434782608696, response is No
concept is Integral Expressions, accuracy is 0.12154696132596685, response is No
concept is System of Linear Inequalities in One Variable, accuracy is 0.29292929292929293, response is No
concept is Linear Equations in One Variable, accuracy is 0.4246575342465753, response is No
concept is Parallel Lines, accuracy is 0.813953488372093, response is Yes
concept is Rational Number, accuracy is 0.7529976019184652, response is Yes
concept is Geometry, accuracy is 0.30097087378640774, response is No
concept is Geometry, accuracy is 0.27403846153846156, response is No
concept is Rational Number, accuracy is 0.6258823529411764, response is No
concept is Geometry, accuracy is 0.6428571428571429, response is No
concept is Rational Number, accuracy is 0.5265700483091788, response is No
concept is Geometry, accuracy is 0.33014354066985646, response is No
concept is Geometry, accuracy is 0.558974358974359, response is No
concept is Rational Number, accuracy is 0.7672209026128266, response is No
concept is Linear Equations in One Variable, accuracy is 0.48725212464589235, response is No
concept is Linear Equations in One Variable, accuracy is 0.5388888888888889, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.42391304347826086, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.43373493975903615, response is Yes
concept is Parallel Lines, accuracy is 0.5384615384615384, response is No
concept is Rational Number, accuracy is 0.5714285714285714, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.4275184275184275, response is Yes
concept is Integral Expressions, accuracy is 0.6277777777777778, response is No
concept is Linear Equations in One Variable, accuracy is 0.6947368421052632, response is No
concept is Rational Number, accuracy is 0.7966101694915254, response is Yes
concept is Rational Number, accuracy is 0.7672209026128266, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.869942196531792, response is Yes
concept is Rational Number, accuracy is 0.8361344537815126, response is Yes
concept is Integral Expressions, accuracy is 0.375, response is No
concept is Linear Equations in One Variable, accuracy is 0.6972972972972973, response is No
concept is Parallel Lines, accuracy is 0.4787234042553192, response is No
concept is Linear Equations in One Variable, accuracy is 0.6147308781869688, response is Yes
concept is Rational Number, accuracy is 0.6194690265486725, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.7231638418079096, response is Yes
concept is Rational Number, accuracy is 0.6258823529411764, response is Yes
concept is Integral Expressions, accuracy is 0.6604938271604939, response is Yes
concept is Rational Number, accuracy is 0.23548387096774193, response is No
concept is Rational Number, accuracy is 0.8258706467661692, response is Yes
concept is Rational Number, accuracy is 0.42891566265060244, response is Yes
concept is Rational Number, accuracy is 0.7837837837837838, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.72, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.4246575342465753, response is Yes
concept is Integral Expressions, accuracy is 0.31875, response is No
concept is Integral Expressions, accuracy is 0.5059523809523809, response is Yes
concept is Parallel Lines, accuracy is 0.7934782608695652, response is Yes
concept is Integral Expressions, accuracy is 0.42613636363636365, response is No
concept is Integral Expressions, accuracy is 0.5879120879120879, response is Yes
concept is Parallel Lines, accuracy is 0.6818181818181818, response is Yes
concept is Integral Expressions, accuracy is 0.37168141592920356, response is No
concept is Rational Number, accuracy is 0.3538961038961039, response is No
concept is Parallel Lines, accuracy is 0.7582417582417582, response is Yes
concept is Integral Expressions, accuracy is 0.12154696132596685, response is No
concept is Linear Equations in One Variable, accuracy is 0.5, response is No
concept is Integral Expressions, accuracy is 0.34309623430962344, response is Yes
concept is Integral Expressions, accuracy is 0.7180616740088106, response is Yes
concept is Rational Number, accuracy is 0.5576923076923077, response is No
concept is Linear Equations in One Variable, accuracy is 0.533816425120773, response is No
concept is Integral Expressions, accuracy is 0.6666666666666666, response is Yes
concept is Rational Number, accuracy is 0.6105919003115264, response is Yes
concept is Linear Equations in One Variable, accuracy is 0.5888888888888889, response is No
